Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
0         | 7ff7c86543b0h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[8u](n128,8u)                                                           | Vector128<byte> vzero<byte>(N128 w, byte t)                                                                   | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
1         | 7ff7c86543e0h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[8i](n128,8i)                                                           | Vector128<sbyte> vzero<sbyte>(N128 w, sbyte t)                                                                | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
2         | 7ff7c8654410h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[16u](n128,16u)                                                         | Vector128<ushort> vzero<ushort>(N128 w, ushort t)                                                             | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
3         | 7ff7c8654840h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[16i](n128,16i)                                                         | Vector128<short> vzero<short>(N128 w, short t)                                                                | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
4         | 7ff7c8654870h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[32u](n128,32u)                                                         | Vector128<uint> vzero<uint>(N128 w, uint t)                                                                   | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
5         | 7ff7c86548a0h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[32i](n128,32i)                                                         | Vector128<int> vzero<int>(N128 w, int t)                                                                      | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
6         | 7ff7c86548d0h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[64u](n128,64u)                                                         | Vector128<ulong> vzero<ulong>(N128 w, ulong t)                                                                | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
7         | 7ff7c8654900h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[64i](n128,64i)                                                         | Vector128<long> vzero<long>(N128 w, long t)                                                                   | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
8         | 7ff7c8654930h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[32f](n128,32f)                                                         | Vector128<float> vzero<float>(N128 w, float t)                                                                | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
9         | 7ff7c8654960h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[64f](n128,64f)                                                         | Vector128<double> vzero<double>(N128 w, double t)                                                             | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 11 01 48 8b c1 c3
10        | 7ff7c8654990h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[8u](n256,8u)                                                           | Vector256<byte> vzero<byte>(N256 w, byte t)                                                                   | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
11        | 7ff7c86549c0h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[8i](n256,8i)                                                           | Vector256<sbyte> vzero<sbyte>(N256 w, sbyte t)                                                                | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
12        | 7ff7c86549f0h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[16u](n256,16u)                                                         | Vector256<ushort> vzero<ushort>(N256 w, ushort t)                                                             | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
13        | 7ff7c8654a20h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[16i](n256,16i)                                                         | Vector256<short> vzero<short>(N256 w, short t)                                                                | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
14        | 7ff7c8654a50h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[32u](n256,32u)                                                         | Vector256<uint> vzero<uint>(N256 w, uint t)                                                                   | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
15        | 7ff7c8654a80h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[32i](n256,32i)                                                         | Vector256<int> vzero<int>(N256 w, int t)                                                                      | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
